Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r14090
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,a270c3
Behavior Date:,2021-5-25
Behavior Time:,11:57 AM
Ethogram:,2021 bass.csv
Coding Began:,05/25/2021 11:58:07 AM
Coding Ended:,05/25/2021 12:03:09 PM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Tactile/explore,11:58:07,00:00:08.3069825,00:00:08.3069825
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,11:58:15,00:00:47.8149995,00:00:56.1219820
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Vocal,11:59:03,00:00:01.0912398,00:00:57.2132218
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,11:59:04,00:00:21.0574631,00:01:18.2706849
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Locomotion,11:59:25,00:00:05.5920679,00:01:23.8627528
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Social/play,11:59:31,00:00:13.3927039,00:01:37.2554567
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,11:59:44,00:00:34.1648769,00:02:11.4203336
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Vocal,12:00:18,00:00:01.2285374,00:02:12.6488710
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,12:00:20,00:00:26.4687788,00:02:39.1176498
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Vocal,12:00:46,00:00:04.1915373,00:02:43.3091871
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,12:00:50,00:00:41.4607202,00:03:24.7699073
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Locomotion,12:01:32,00:00:05.2438133,00:03:30.0137206
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,12:01:37,00:00:17.3379339,00:03:47.3516545
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Locomotion,12:01:54,00:00:07.1465403,00:03:54.4981948
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Vocal,12:02:02,00:00:01.8561719,00:03:56.3543667
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,12:02:03,00:00:35.4983371,00:04:31.8527038
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Vocal,12:02:39,00:00:00.8384633,00:04:32.6911671
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,12:02:40,00:00:10.1328432,00:04:42.8240103
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Vocal,12:02:50,00:00:00.7949071,00:04:43.6189174
ta,r14090,Pair,a270c3,2021-5-25,1.0.46.0,Inactive,12:02:51,00:00:17.1671440,00:05:00.7860614

BehavCode, Occurrences, totalTime
Inactive,9,00:04:11.1030967
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,3,00:00:17.9824215
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,1,00:00:08.3069825
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,1,00:00:13.3927039
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,6,00:00:10.0008568
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
