Focal Animal Recording
(c)Michael J. Renner

Observer:,Js
Study Code:,2021bass
Indiv ID:,Cy1054
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,bmqh5c19
Behavior Date:,2021-6-21
Behavior Time:,11:12 AM
Ethogram:,2021 bass.csv
Coding Began:,06/21/2021 11:13:39 AM
Coding Ended:,06/21/2021 11:18:43 AM
Session duration:,00:05:03
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Inactive,11:13:39,00:00:47.8988745,00:00:47.8988745
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Scratch,11:14:27,00:00:01.1521579,00:00:49.0510324
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Inactive,11:14:28,00:01:11.6315322,00:02:00.6825646
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Tactile/explore,11:15:40,00:00:03.7893594,00:02:04.4719240
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Groom,11:15:44,00:00:03.0131730,00:02:07.4850970
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Inactive,11:15:47,00:00:09.3361795,00:02:16.8212765
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Tactile/explore,11:15:56,00:00:02.6887198,00:02:19.5099963
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Inactive,11:15:59,00:00:06.7409704,00:02:26.2509667
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Tactile/explore,11:16:06,00:00:05.5252576,00:02:31.7762243
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Inactive,11:16:11,00:00:11.8666499,00:02:43.6428742
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Feargrimace,11:16:23,00:00:02.6930344,00:02:46.3359086
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Inactive,11:16:26,00:00:07.5519697,00:02:53.8878783
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Lipsmack,11:16:33,00:00:03.2538939,00:02:57.1417722
Js,Cy1054,Pair,bmqh5c19,2021-6-21,1.0.46.0,Inactive,11:16:37,00:02:04.1184213,00:05:01.2601935

BehavCode, Occurrences, totalTime
Inactive,7,00:04:39.1445975
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,0,00:00:00
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,3,00:00:12.0033368
Jumping,0,00:00:00
Feargrimace,1,00:00:02.6930344
Lipsmack,1,00:00:03.2538939
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:01.1521579
Groom,1,00:00:03.0131730
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
