Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r14126
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,a265c13
Behavior Date:,2021-5-19
Behavior Time:,11:39 AM
Ethogram:,2021 bass.csv
Coding Began:,05/19/2021 11:39:35 AM
Coding Ended:,05/19/2021 11:44:38 AM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r14126,Single,a265c13,2021-5-19,1.0.46.0,Tactile/explore,11:39:35,00:00:07.1889664,00:00:07.1889664
ta,r14126,Single,a265c13,2021-5-19,1.0.46.0,Inactive,11:39:42,00:00:33.2907176,00:00:40.4796840
ta,r14126,Single,a265c13,2021-5-19,1.0.46.0,Yawn,11:40:16,00:00:01.5563697,00:00:42.0360537
ta,r14126,Single,a265c13,2021-5-19,1.0.46.0,Inactive,11:40:17,00:01:57.3317776,00:02:39.3678313
ta,r14126,Single,a265c13,2021-5-19,1.0.46.0,Groom,11:42:14,00:01:03.4311634,00:03:42.7989947
ta,r14126,Single,a265c13,2021-5-19,1.0.46.0,Inactive,11:43:18,00:01:18.2585323,00:05:01.0575270

BehavCode, Occurrences, totalTime
Inactive,3,00:03:48.8810275
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,0,00:00:00
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,1,00:00:07.1889664
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,1,00:01:03.4311634
Rock,0,00:00:00
Yawn,1,00:00:01.5563697
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
