Focal Animal Recording
(c)Michael J. Renner

Observer:,Mr
Study Code:,Sass
Indiv ID:,r14100
Obs Site:,Blank Park Zoo
Obs Type:,Live
Weather:,Sunny
Temperature:,
Behavior Date:,2020-3-18
Behavior Time:,12:03 PM
Ethogram:,2020 sas.csv
Coding Began:,03/18/2020 12:03:53 PM
Coding Ended:,03/18/2020 12:08:57 PM
Session duration:,00:05:03
App Version:,1.0.39.0

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Inactive,12:03:53,00:00:08.2320424,00:00:08.2320424
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Eat/drink,12:04:01,00:00:03.9999950,00:00:12.2320374
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Inactive,12:04:05,00:00:04.1911295,00:00:16.4231669
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Eat/drink,12:04:10,00:00:04.9746253,00:00:21.3977922
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Inactive,12:04:15,00:00:29.8584892,00:00:51.2562814
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Scratch,12:04:44,00:00:03.1008076,00:00:54.3570890
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Present,12:04:48,00:00:05.9666343,00:01:00.3237233
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Inactive,12:04:54,00:00:13.9917081,00:01:14.3154314
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Locomotion,12:05:08,00:00:01.7791117,00:01:16.0945431
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Inactive,12:05:09,00:00:04.4427630,00:01:20.5373061
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Tactile/explore,12:05:14,00:00:18.8064811,00:01:39.3437872
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Inactive,12:05:33,00:00:30.4282629,00:02:09.7720501
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Tactile/explore,12:06:03,00:00:47.0767435,00:02:56.8487936
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Locomotion,12:06:50,00:00:03.5197823,00:03:00.3685759
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Inactive,12:06:54,00:00:49.3771814,00:03:49.7457573
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Groom,12:07:43,00:00:04.7484675,00:03:54.4942248
Mr,r14100,Sunny,,2020-3-18,1.0.39.0,Inactive,12:07:48,00:01:06.9175177,00:05:01.4117425

BehavCode, Occurrences, totalTime
Inactive,8,00:03:27.4390942
Threat,0,00:00:00
Eat/drink,2,00:00:08.9746203
Locomotion,2,00:00:05.2988940
Display,0,00:00:00
Tactile/explore,2,00:01:05.8832246
Pacing,0,00:00:00
Present,1,00:00:05.9666343
Lipsmack,0,00:00:00
Jumping,0,00:00:00
Fear grimace,0,00:00:00
Groom,1,00:00:04.7484675
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:03.1008076
Hair pluck,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
Self-direct,0,00:00:00
Head toss,0,00:00:00
Mantle shake,0,00:00:00
Self bite,0,00:00:00
Salute,0,00:00:00
Vocal,0,00:00:00
Other,0,00:00:00
