Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,cy1044
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,a270c7
Behavior Date:,2021-5-12
Behavior Time:,11:46 AM
Ethogram:,2021 bass.csv
Coding Began:,05/12/2021 11:46:44 AM
Coding Ended:,05/12/2021 11:51:46 AM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Lipsmack,11:46:44,00:00:09.7717466,00:00:09.7717466
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Scratch,11:46:54,00:00:03.8852771,00:00:13.6570237
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Inactive,11:46:58,00:00:04.7478582,00:00:18.4048819
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Mantleshake,11:47:02,00:00:01.2795567,00:00:19.6844386
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Inactive,11:47:04,00:00:07.2105283,00:00:26.8949669
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Scratch,11:47:11,00:00:04.3064717,00:00:31.2014386
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Inactive,11:47:15,00:00:23.2449551,00:00:54.4463937
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Lipsmack,11:47:39,00:00:02.4394017,00:00:56.8857954
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Vocal,11:47:41,00:00:00.9792485,00:00:57.8650439
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Lipsmack,11:47:42,00:00:05.2779011,00:01:03.1429450
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Tactile/explore,11:47:47,00:01:16.1150771,00:02:19.2580221
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Eat/drink,11:49:03,00:00:52.2471333,00:03:11.5051554
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Lipsmack,11:49:56,00:00:07.0280001,00:03:18.5331555
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Inactive,11:50:03,00:00:07.4455425,00:03:25.9786980
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Locomotion,11:50:10,00:00:06.8063710,00:03:32.7850690
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Social/play,11:50:17,00:00:08.2386900,00:03:41.0237590
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Inactive,11:50:25,00:00:53.2586934,00:04:34.2824524
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Locomotion,11:51:18,00:00:02.6032399,00:04:36.8856923
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Tactile/explore,11:51:21,00:00:07.3092963,00:04:44.1949886
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Lipsmack,11:51:28,00:00:03.7073059,00:04:47.9022945
ta,cy1044,Pair,a270c7,2021-5-12,1.0.46.0,Inactive,11:51:32,00:00:12.8974111,00:05:00.7997056

BehavCode, Occurrences, totalTime
Inactive,6,00:01:48.8049886
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,2,00:00:09.4096109
Aggression,0,00:00:00
Eat/drink,1,00:00:52.2471333
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,2,00:01:23.4243734
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,5,00:00:28.2243554
Swing/spin/flip,0,00:00:00
Scratch,2,00:00:08.1917488
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,1,00:00:01.2795567
Social/play,1,00:00:08.2386900
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,1,00:00:00.9792485
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
