Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 bass
Indiv ID:,r13021
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,c428cc13
Behavior Date:,2021-5-10
Behavior Time:,12:23 PM
Ethogram:,2021 bass.csv
Coding Began:,05/10/2021 12:24:34 PM
Coding Ended:,05/10/2021 12:29:45 PM
Session duration:,00:05:11
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Inactive,12:24:34,00:01:25.5259027,00:01:25.5259027
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Locomotion,12:25:59,00:00:02.8188607,00:01:28.3447634
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Tactile/explore,12:26:02,00:00:13.5880849,00:01:41.9328483
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Inactive,12:26:16,00:00:58.2928677,00:02:40.2257160
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Present,12:27:14,00:00:08.4048720,00:02:48.6305880
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Groom,12:27:22,00:00:14.0694102,00:03:02.6999982
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Inactive,12:27:36,00:00:57.2131460,00:03:59.9131442
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Groom,12:28:34,00:00:44.4603354,00:04:44.3734796
mr,r13021,Single,c428cc13,2021-5-10,1.0.46.0,Inactive,12:29:18,00:00:16.6873323,00:05:01.0608119

BehavCode, Occurrences, totalTime
Inactive,4,00:03:37.7192487
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:02.8188607
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,1,00:00:08.4048720
Tactile/explore,1,00:00:13.5880849
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,2,00:00:58.5297456
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
