Focal Animal Recording
(c)Michael J. Renner

Observer:,BNP
Study Code:,Bass2021
Indiv ID:,R21015
Obs Site:,Other Site
Obs Type:,Reliability
Housing:,Pair
Room/Cage:,Ab160tmp1
Behavior Date:,2021-5-13
Behavior Time:,11:20 AM
Ethogram:,2021 bass.csv
Coding Began:,05/13/2021 11:23:19 AM
Coding Ended:,05/13/2021 11:28:21 AM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Cling,11:23:19,00:00:06.9985876,00:00:06.9985876
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Locomotion,11:23:26,00:00:07.4172117,00:00:14.4157993
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Cling,11:23:34,00:00:01.6929506,00:00:16.1087499
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Locomotion,11:23:35,00:00:02.3201833,00:00:18.4289332
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Cling,11:23:38,00:00:01.8262226,00:00:20.2551558
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Tactile/explore,11:23:39,00:01:07.2758399,00:01:27.5309957
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Locomotion,11:24:47,00:00:05.4028412,00:01:32.9338369
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Inactive,11:24:52,00:00:22.1563219,00:01:55.0901588
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Locomotion,11:25:14,00:00:08.0149914,00:02:03.1051502
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Inactive,11:25:22,00:00:05.1305377,00:02:08.2356879
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Locomotion,11:25:27,00:00:01.4420466,00:02:09.6777345
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Inactive,11:25:29,00:00:02.5212134,00:02:12.1989479
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Tactile/explore,11:25:31,00:00:06.5583737,00:02:18.7573216
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Locomotion,11:25:38,00:00:39.2627551,00:02:58.0200767
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Inactive,11:26:17,00:00:01.7798567,00:02:59.7999334
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Locomotion,11:26:19,00:00:02.9561039,00:03:02.7560373
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Inactive,11:26:22,00:00:11.5357440,00:03:14.2917813
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Social/play,11:26:33,00:00:04.8325346,00:03:19.1243159
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Locomotion,11:26:38,00:00:09.2082105,00:03:28.3325264
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Social/play,11:26:47,00:00:13.7487795,00:03:42.0813059
BNP,R21015,Pair,Ab160tmp1,2021-5-13,1.0.46.0,Tactile/explore,11:27:01,00:01:18.9287850,00:05:01.0100909

BehavCode, Occurrences, totalTime
Inactive,5,00:00:43.1236737
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,8,00:01:16.0243437
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,3,00:02:32.7629986
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,2,00:00:18.5813141
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,3,00:00:10.5177608
Selfbite,0,00:00:00
Other,0,00:00:00
