Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r17034
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,a275c1
Behavior Date:,2021-5-25
Behavior Time:,10:36 AM
Ethogram:,2021 bass.csv
Coding Began:,05/25/2021 10:36:45 AM
Coding Ended:,05/25/2021 10:41:49 AM
Session duration:,00:05:03
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Eat/drink,10:36:45,00:00:07.2820588,00:00:07.2820588
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Locomotion,10:36:52,00:00:09.9515327,00:00:17.2335915
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Eat/drink,10:37:02,00:00:08.2982321,00:00:25.5318236
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Social/play,10:37:11,00:00:11.7454493,00:00:37.2772729
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Tactile/explore,10:37:22,00:00:18.7098229,00:00:55.9870958
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Inactive,10:37:41,00:00:11.6160267,00:01:07.6031225
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Locomotion,10:37:53,00:00:01.3596725,00:01:08.9627950
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Tactile/explore,10:37:54,00:00:24.1520800,00:01:33.1148750
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Locomotion,10:38:18,00:00:02.7962249,00:01:35.9110999
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Inactive,10:38:21,00:00:49.3692109,00:02:25.2803108
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Locomotion,10:39:10,00:00:02.8756449,00:02:28.1559557
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Inactive,10:39:13,00:00:56.8993250,00:03:25.0552807
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Locomotion,10:40:10,00:00:04.2070875,00:03:29.2623682
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Inactive,10:40:14,00:01:08.5237615,00:04:37.7861297
ta,r17034,Pair,a275c1,2021-5-25,1.0.46.0,Eat/drink,10:41:23,00:00:24.3699981,00:05:02.1561278

BehavCode, Occurrences, totalTime
Inactive,4,00:03:06.4083241
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,5,00:00:21.1901625
Aggression,0,00:00:00
Eat/drink,3,00:00:39.9502890
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,2,00:00:42.8619029
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,1,00:00:11.7454493
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
