Focal Animal Recording
(c)Michael J. Renner

Observer:,Js
Study Code:,2021bass
Indiv ID:,Rh2904
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,bmqh2c41
Behavior Date:,2021-6-10
Behavior Time:,01:50 PM
Ethogram:,2021 bass.csv
Coding Began:,06/10/2021 13:51:18 PM
Coding Ended:,06/10/2021 13:56:23 PM
Session duration:,00:05:05
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Inactive,01:51:18,00:01:36.1728380,00:01:36.1728380
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Locomotion,01:52:54,00:00:03.5132456,00:01:39.6860836
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Groom,01:52:57,00:00:03.9180069,00:01:43.6040905
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Inactive,01:53:01,00:01:50.7906068,00:03:34.3946973
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Groom,01:54:52,00:00:05.1106418,00:03:39.5053391
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Locomotion,01:54:57,00:00:02.8588623,00:03:42.3642014
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Scratch,01:55:00,00:00:03.8563068,00:03:46.2205082
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Inactive,01:55:04,00:00:35.6350400,00:04:21.8555482
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Locomotion,01:55:40,00:00:03.7013170,00:04:25.5568652
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Inactive,01:55:43,00:00:02.1902871,00:04:27.7471523
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Locomotion,01:55:45,00:00:07.6073041,00:04:35.3544564
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Inactive,01:55:53,00:00:02.1250079,00:04:37.4794643
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Locomotion,01:55:55,00:00:02.7798911,00:04:40.2593554
Js,Rh2904,Single,bmqh2c41,2021-6-10,1.0.46.0,Tactile/explore,01:55:58,00:00:23.5823220,00:05:03.8416774

BehavCode, Occurrences, totalTime
Inactive,5,00:04:06.9137798
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,5,00:00:20.4606201
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,1,00:00:23.5823220
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:03.8563068
Groom,2,00:00:09.0286487
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
