Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 bass
Indiv ID:,cy0961
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,cb27c11
Behavior Date:,2021-4-29
Behavior Time:,10:53 AM
Ethogram:,2021 bass.csv
Coding Began:,04/29/2021 10:56:43 AM
Coding Ended:,04/29/2021 11:01:47 AM
Session duration:,00:05:04
App Version:,1.0.44.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,10:56:43,00:00:13.1621498,00:00:13.1621498
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Groom,10:56:56,00:00:35.5385086,00:00:48.7006584
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,10:57:31,00:00:07.2795259,00:00:55.9801843
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Locomotion,10:57:39,00:00:09.2513451,00:01:05.2315294
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Scratch,10:57:48,00:00:02.5227193,00:01:07.7542487
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,10:57:50,00:00:02.4723938,00:01:10.2266425
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Scratch,10:57:53,00:00:03.6390948,00:01:13.8657373
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,10:57:56,00:00:39.0644742,00:01:52.9302115
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Scratch,10:58:35,00:00:02.7820618,00:01:55.7122733
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,10:58:38,00:00:12.6287969,00:02:08.3410702
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Scratch,10:58:51,00:00:01.5448277,00:02:09.8858979
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Locomotion,10:58:52,00:00:04.5576381,00:02:14.4435360
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Scratch,10:58:57,00:00:02.2877331,00:02:16.7312691
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Locomotion,10:58:59,00:00:14.0719724,00:02:30.8032415
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,10:59:13,00:00:44.7228443,00:03:15.5260858
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Lipsmack,10:59:58,00:00:02.4210137,00:03:17.9470995
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Locomotion,11:00:01,00:00:05.6445691,00:03:23.5916686
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,11:00:06,00:00:30.8494318,00:03:54.4411004
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Tactile/expl,11:00:37,00:00:05.4820666,00:03:59.9231670
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,11:00:42,00:00:06.4586263,00:04:06.3817933
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Scratch,11:00:49,00:00:01.8663368,00:04:08.2481301
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,11:00:51,00:00:21.4581690,00:04:29.7062991
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Tactile/expl,11:01:12,00:00:11.7854873,00:04:41.4917864
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Locomotion,11:01:24,00:00:07.3023270,00:04:48.7941134
mr,cy0961,Pair,cb27c11,2021-4-29,1.0.44.0,Inactive,11:01:31,00:00:13.9795286,00:05:02.7736420

BehavCode, Occurrences, totalTime
Inactive,10,00:03:12.0759406
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,5,00:00:40.8278517
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/expl,2,00:00:17.2675539
Jumping,0,00:00:00
FearGrimace,0,00:00:00
Lipsmack,1,00:00:02.4210137
Swing/spin/flip,0,00:00:00
Scratch,6,00:00:14.6427735
Groom,1,00:00:35.5385086
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
