Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 bass
Indiv ID:,rh2802
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,c420c2
Behavior Date:,2021-5-18
Behavior Time:,11:22 AM
Ethogram:,2021 bass.csv
Coding Began:,05/18/2021 11:24:04 AM
Coding Ended:,05/18/2021 11:29:15 AM
Session duration:,00:05:11
App Version:,1.0.46.0
Notes:,with infant

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,SocGroom,11:24:04,00:00:06.9334863,00:00:06.9334863
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Social/play,11:24:11,00:00:15.5446527,00:00:22.4781390
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Inactive,11:24:26,00:00:16.2648318,00:00:38.7429708
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Social/play,11:24:43,00:00:08.1596245,00:00:46.9025953
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Inactive,11:24:51,00:00:05.5059600,00:00:52.4085553
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,SocGroom,11:24:56,00:00:11.5718373,00:01:03.9803926
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Inactive,11:25:08,00:00:13.6021678,00:01:17.5825604
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Social/play,11:25:22,00:00:12.2117699,00:01:29.7943303
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Locomotion,11:25:34,00:00:03.9728197,00:01:33.7671500
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Cling,11:25:38,00:00:04.9726890,00:01:38.7398390
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Threat/display,11:25:43,00:00:02.6396694,00:01:41.3795084
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Cling,11:25:45,00:00:27.9578291,00:02:09.3373375
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Inactive,11:26:13,00:00:25.8907528,00:02:35.2280903
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Social/play,11:26:39,00:00:31.9730865,00:03:07.2011768
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Inactive,11:27:11,00:00:18.5986847,00:03:25.7998615
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Cling,11:27:30,00:00:19.1575352,00:03:44.9573967
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Threat/display,11:27:49,00:00:03.9062250,00:03:48.8636217
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Cling,11:27:53,00:00:46.2761899,00:04:35.1398116
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Groom,11:28:39,00:00:08.2402877,00:04:43.3800993
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Inactive,11:28:47,00:00:12.6650306,00:04:56.0451299
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Scratch,11:29:00,00:00:03.1462716,00:04:59.1914015
mr,rh2802,Pair,c420c2,2021-5-18,1.0.46.0,Inactive,11:29:03,00:00:02.6796544,00:05:01.8710559

BehavCode, Occurrences, totalTime
Inactive,7,00:01:35.2070821
Threat/display,2,00:00:06.5458944
Sex/self/other,0,00:00:00
Locomotion,1,00:00:03.9728197
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:03.1462716
Groom,1,00:00:08.2402877
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,2,00:00:18.5053236
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,4,00:01:07.8891336
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,4,00:01:38.3642432
Selfbite,0,00:00:00
Other,0,00:00:00
