Focal Animal Recording,,,,,,,,,
(c)Michael J. Renner,,,,,,,,,
,,,,,,,,,
Observer:,mr,,,,,,,,
Study Code:,2021 bass,,,,,,,,
Indiv ID:,rh2793,,,,,,,,
Obs Site:,Blank Park Zoo,,,,,,,,
Obs Type:,Assessment,,,,,,,,
Housing:,Pair,,,,,,,,
Room/Cage:,cb11c45,,,,,,,,
Behavior Date:,4/21/21,,,,,,,,
Behavior Time:,11:16 AM,,,,,,,,
Ethogram:,2021 Bass.csv,,,,,,,,
Coding Began:,4/21/21 11:18,,,,,,,,
Coding Ended:,4/21/21 11:24,,,,,,,,
Session duration:,0:05:03,,,,,,,,
App Version:,1.0.43.0,,,,,,,,
Notes:,other=nail biting,,,,,,,,
,,,,,,,,,
Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Inactive,11:18:59,00:16.6,00:16.6
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Locomotion,11:19:15,00:14.1,00:30.7
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Rock,11:19:29,01:47.2,02:17.9
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Locomotion,11:21:16,00:08.1,02:26.0
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Inactive,11:21:25,00:13.1,02:39.1
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Scratch,11:21:38,00:05.2,02:44.3
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Inactive,11:21:43,00:12.7,02:57.0
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Scratch,11:21:56,00:20.4,03:17.4
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Inactive,11:22:16,00:07.3,03:24.7
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Scratch,11:22:23,00:06.6,03:31.3
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Groom,11:22:30,00:32.0,04:03.2
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Inactive,11:23:02,00:38.7,04:42.0
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Scratch,11:23:41,00:04.2,04:46.2
mr,rh2793,Pair,cb11c45,4/21/21,1.0.43.0,Inactive,11:23:45,00:15.2,05:01.4
,,,,,,,,,
BehavCode, Occurrences, totalTime,,,,,,,
Inactive,6,01:43.7,,,,,,,
Threat/display,0,0:00:00,,,,,,,
Sex/self/other,0,0:00:00,,,,,,,
Locomotion,2,00:22.3,,,,,,,
Present,0,0:00:00,,,,,,,
Eat/drink,0,0:00:00,,,,,,,
Pacing,0,0:00:00,,,,,,,
FearGrimace,0,0:00:00,,,,,,,
Tactile/explore,0,0:00:00,,,,,,,
Jumping,0,0:00:00,,,,,,,
Scratch,4,00:36.3,,,,,,,
Lipsmack,0,0:00:00,,,,,,,
Swing/spin/flip,0,0:00:00,,,,,,,
Yawn,0,0:00:00,,,,,,,
Groom,1,00:32.0,,,,,,,
Rock,1,01:47.2,,,,,,,
Mantleshake,0,0:00:00,,,,,,,
Social/play,0,0:00:00,,,,,,,
Headtoss,0,0:00:00,,,,,,,
Selfdirect,0,0:00:00,,,,,,,
Vocal,0,0:00:00,,,,,,,
Salute,0,0:00:00,,,,,,,
Selfbite,0,0:00:00,,,,,,,
Other,0,0:00:00,,,,,,,
