Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r14105
Obs Site:,Blank Park Zoo
Obs Type:,Live
Housing:,Pair
Room/Cage:,a270c7
Behavior Date:,2021-5-25
Behavior Time:,12:21 PM
Ethogram:,2021 bass.csv
Coding Began:,05/25/2021 12:21:48 PM
Coding Ended:,05/25/2021 12:26:51 PM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r14105,Pair,a270c7,2021-5-25,1.0.46.0,SocGroom,12:21:48,00:03:20.4370711,00:03:20.4370711
ta,r14105,Pair,a270c7,2021-5-25,1.0.46.0,Social/play,12:25:08,00:00:51.5983548,00:04:12.0354259
ta,r14105,Pair,a270c7,2021-5-25,1.0.46.0,SocGroom,12:26:00,00:00:48.7560383,00:05:00.7914642

BehavCode, Occurrences, totalTime
Inactive,0,00:00:00
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,0,00:00:00
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,2,00:04:09.1931094
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,1,00:00:51.5983548
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
