Focal Animal Recording
(c)Michael J. Renner

Observer:,BNP
Study Code:,Bass2021
Indiv ID:,R16031
Obs Site:,Other Site
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,Ab165c11
Behavior Date:,2021-6-2
Behavior Time:,11:52 AM
Ethogram:,2021 bass.csv
Coding Began:,06/02/2021 11:53:03 AM
Coding Ended:,06/02/2021 11:58:09 AM
Session duration:,00:05:06
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Social/play,11:53:03,00:02:19.5713931,00:02:19.5713931
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Inactive,11:55:22,00:00:19.6893295,00:02:39.2607226
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Locomotion,11:55:42,00:00:13.8083910,00:02:53.0691136
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Pacing,11:55:56,00:00:14.5646224,00:03:07.6337360
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Inactive,11:56:10,00:00:04.4251551,00:03:12.0588911
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Locomotion,11:56:15,00:00:04.7938304,00:03:16.8527215
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Tactile/explore,11:56:20,00:00:41.0247759,00:03:57.8774974
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Inactive,11:57:01,00:00:15.0329888,00:04:12.9104862
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Locomotion,11:57:16,00:00:01.7421652,00:04:14.6526514
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Tactile/explore,11:57:17,00:00:08.5963176,00:04:23.2489690
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Locomotion,11:57:26,00:00:02.4051189,00:04:25.6540879
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Tactile/explore,11:57:28,00:00:16.8034763,00:04:42.4575642
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Locomotion,11:57:45,00:00:06.9216623,00:04:49.3792265
BNP,R16031,Pair,Ab165c11,2021-6-2,1.0.46.0,Pacing,11:57:52,00:00:16.2619366,00:05:05.6411631

BehavCode, Occurrences, totalTime
Inactive,3,00:00:39.1474734
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,5,00:00:29.6711678
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,2,00:00:30.8265590
Present,0,00:00:00
Tactile/explore,3,00:01:06.4245698
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,1,00:02:19.5713931
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
