Focal Animal Recording
(c)Michael J. Renner

Observer:,BNP
Study Code:,Bass2021
Indiv ID:,R12028
Obs Site:,Other Site
Obs Type:,Assessment
Housing:,Group
Room/Cage:,Ab119c21
Behavior Date:,2021-5-17
Behavior Time:,11:11 AM
Ethogram:,2021 bass.csv
Coding Began:,05/17/2021 11:12:19 AM
Coding Ended:,05/17/2021 11:17:19 AM
Session duration:,00:05:00
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Locomotion,11:12:19,00:00:13.8153316,00:00:13.8153316
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Pacing,11:12:32,00:00:10.4624511,00:00:24.2777827
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Groom,11:12:43,00:00:02.9658834,00:00:27.2436661
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,SocGroom,11:12:46,00:00:38.9033122,00:01:06.1469783
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Tactile/explore,11:13:25,00:00:07.5172653,00:01:13.6642436
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Threat/display,11:13:32,00:00:07.0889847,00:01:20.7532283
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,SocGroom,11:13:39,00:00:28.0379027,00:01:48.7911310
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Groom,11:14:07,00:00:18.1821873,00:02:06.9733183
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Locomotion,11:14:25,00:00:04.0382191,00:02:11.0115374
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Tactile/explore,11:14:30,00:00:58.1892858,00:03:09.2008232
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,SocGroom,11:15:28,00:00:09.2995555,00:03:18.5003787
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Inactive,11:15:37,00:00:03.7231730,00:03:22.2235517
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Social/play,11:15:41,00:00:02.6513209,00:03:24.8748726
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Lipsmack,11:15:43,00:00:08.5275895,00:03:33.4024621
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Inactive,11:15:52,00:00:10.2181023,00:03:43.6205644
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Tactile/explore,11:16:02,00:00:25.2952723,00:04:08.9158367
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,SocGroom,11:16:27,00:00:16.3635382,00:04:25.2793749
BNP,R12028,Group,Ab119c21,2021-5-17,1.0.46.0,Tactile/explore,11:16:44,00:00:34.4575429,00:04:59.7369178

BehavCode, Occurrences, totalTime
Inactive,2,00:00:13.9412753
Threat/display,1,00:00:07.0889847
Sex/self/other,0,00:00:00
Locomotion,2,00:00:17.8535507
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,1,00:00:10.4624511
Present,0,00:00:00
Tactile/explore,4,00:02:05.4593663
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,1,00:00:08.5275895
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,2,00:00:21.1480707
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,4,00:01:32.6043086
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,1,00:00:02.6513209
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
