Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,rh2848
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,a272c9
Behavior Date:,2021-5-11
Behavior Time:,10:48 AM
Ethogram:,2021 bass.csv
Coding Began:,05/11/2021 10:49:09 AM
Coding Ended:,05/11/2021 10:54:12 AM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Inactive,10:49:09,00:00:09.1135994,00:00:09.1135994
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Tactile/explore,10:49:18,00:00:14.7213770,00:00:23.8349764
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Inactive,10:49:33,00:02:03.6985639,00:02:27.5335403
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Scratch,10:51:37,00:00:04.1362952,00:02:31.6698355
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Inactive,10:51:41,00:00:33.0443399,00:03:04.7141754
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Tactile/explore,10:52:14,00:00:09.7981802,00:03:14.5123556
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Locomotion,10:52:24,00:00:07.8283743,00:03:22.3407299
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Lipsmack,10:52:32,00:00:04.0853375,00:03:26.4260674
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Tactile/explore,10:52:36,00:00:17.4271838,00:03:43.8532512
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Locomotion,10:52:53,00:00:02.6586571,00:03:46.5119083
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Inactive,10:52:56,00:00:04.1425205,00:03:50.6544288
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Eat/drink,10:53:00,00:00:12.4440199,00:04:03.0984487
ta,rh2848,Pair,a272c9,2021-5-11,1.0.46.0,Inactive,10:53:12,00:00:57.7175540,00:05:00.8160027

BehavCode, Occurrences, totalTime
Inactive,5,00:03:47.7165777
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,2,00:00:10.4870314
Aggression,0,00:00:00
Eat/drink,1,00:00:12.4440199
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,3,00:00:41.9467410
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,1,00:00:04.0853375
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:04.1362952
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
