Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,rhbn59
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Group
Room/Cage:,mr1535c13
Behavior Date:,2021-5-21
Behavior Time:,12:28 PM
Ethogram:,2021 bass.csv
Coding Began:,05/21/2021 12:28:57 PM
Coding Ended:,05/21/2021 12:34:09 PM
Session duration:,00:05:12
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Tactile/explore,12:28:57,00:00:07.0500104,00:00:07.0500104
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Locomotion,12:29:04,00:00:01.6429430,00:00:08.6929534
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Tactile/explore,12:29:06,00:00:05.8734326,00:00:14.5663860
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Locomotion,12:29:12,00:00:06.1951071,00:00:20.7614931
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Tactile/explore,12:29:18,00:00:06.0231247,00:00:26.7846178
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Locomotion,12:29:24,00:00:04.7106628,00:00:31.4952806
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Tactile/explore,12:29:29,00:00:57.5106552,00:01:29.0059358
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Social/play,12:30:26,00:00:04.8520296,00:01:33.8579654
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Tactile/explore,12:30:31,00:01:58.3899206,00:03:32.2478860
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Locomotion,12:32:29,00:00:01.3922032,00:03:33.6400892
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Social/play,12:32:31,00:00:17.9992761,00:03:51.6393653
ta,rhbn59,Group,mr1535c13,2021-5-21,1.0.46.0,Tactile/explore,12:32:49,00:01:17.3287276,00:05:08.9680929

BehavCode, Occurrences, totalTime
Inactive,0,00:00:00
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,4,00:00:13.9409161
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,6,00:04:32.1758711
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,2,00:00:22.8513057
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
