Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 bass
Indiv ID:,cy0695
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,cb27c3
Behavior Date:,2021-4-29
Behavior Time:,11:44 AM
Ethogram:,2021 bass.csv
Coding Began:,04/29/2021 11:45:34 AM
Coding Ended:,04/29/2021 11:50:47 AM
Session duration:,00:05:13
App Version:,1.0.44.0
Notes:,social=cuddle

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,cy0695,Pair,cb27c3,2021-4-29,1.0.44.0,Social/play,11:45:34,00:04:18.3151132,00:04:18.3151132
mr,cy0695,Pair,cb27c3,2021-4-29,1.0.44.0,Locomotion,11:49:52,00:00:43.5255688,00:05:01.8406820

BehavCode, Occurrences, totalTime
Inactive,0,00:00:00
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:43.5255688
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/expl,0,00:00:00
Jumping,0,00:00:00
FearGrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,1,00:04:18.3151132
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
