Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,cy0680
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,mr1552c24
Behavior Date:,2021-5-21
Behavior Time:,10:33 AM
Ethogram:,2021 bass.csv
Coding Began:,05/21/2021 10:34:16 AM
Coding Ended:,05/21/2021 10:39:19 AM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Groom,10:34:16,00:00:54.8058124,00:00:54.8058124
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Locomotion,10:35:11,00:00:01.6556403,00:00:56.4614527
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Eat/drink,10:35:13,00:00:11.9128870,00:01:08.3743397
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Locomotion,10:35:25,00:00:01.9819692,00:01:10.3563089
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Inactive,10:35:27,00:00:18.0256235,00:01:28.3819324
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Tactile/explore,10:35:45,00:00:08.4370992,00:01:36.8190316
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Inactive,10:35:53,00:00:30.1873501,00:02:07.0063817
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Scratch,10:36:23,00:00:01.7420494,00:02:08.7484311
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Inactive,10:36:25,00:00:31.7744834,00:02:40.5229145
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Groom,10:36:57,00:00:24.2932876,00:03:04.8162021
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Inactive,10:37:21,00:00:06.3141749,00:03:11.1303770
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Yawn,10:37:27,00:00:01.6596682,00:03:12.7900452
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Inactive,10:37:29,00:00:47.7640027,00:04:00.5540479
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Scratch,10:38:17,00:00:03.6575917,00:04:04.2116396
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Locomotion,10:38:21,00:00:09.2742718,00:04:13.4859114
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Pacing,10:38:30,00:00:25.6043172,00:04:39.0902286
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Inactive,10:38:55,00:00:07.6615875,00:04:46.7518161
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Eat/drink,10:39:03,00:00:10.1401828,00:04:56.8919989
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Locomotion,10:39:13,00:00:02.2190438,00:04:59.1110427
ta,cy0680,Single,mr1552c24,2021-5-21,1.0.46.0,Inactive,10:39:15,00:00:02.2582365,00:05:01.3692792

BehavCode, Occurrences, totalTime
Inactive,7,00:02:23.9854586
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,4,00:00:15.1309251
Aggression,0,00:00:00
Eat/drink,2,00:00:22.0530698
Pacing,1,00:00:25.6043172
Present,0,00:00:00
Tactile/explore,1,00:00:08.4370992
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,2,00:00:05.3996411
Groom,2,00:01:19.0991000
Rock,0,00:00:00
Yawn,1,00:00:01.6596682
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
