Focal Animal Recording
(c)Michael J. Renner

Observer:,BNP
Study Code:,Bass2021
Indiv ID:,R08039
Obs Site:,Other Site
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,Ab140c4
Behavior Date:,2021-5-12
Behavior Time:,10:53 AM
Ethogram:,2021 bass.csv
Coding Began:,05/12/2021 10:54:22 AM
Coding Ended:,05/12/2021 10:59:23 AM
Session duration:,00:05:01
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
BNP,R08039,Pair,Ab140c4,2021-5-12,1.0.46.0,Inactive,10:54:22,00:01:27.4742374,00:01:27.4742374
BNP,R08039,Pair,Ab140c4,2021-5-12,1.0.46.0,Yawn,10:55:49,00:00:01.1187969,00:01:28.5930343
BNP,R08039,Pair,Ab140c4,2021-5-12,1.0.46.0,Inactive,10:55:50,00:00:43.0757755,00:02:11.6688098
BNP,R08039,Pair,Ab140c4,2021-5-12,1.0.46.0,Locomotion,10:56:33,00:00:04.4878094,00:02:16.1566192
BNP,R08039,Pair,Ab140c4,2021-5-12,1.0.46.0,Eat/drink,10:56:38,00:00:14.7762627,00:02:30.9328819
BNP,R08039,Pair,Ab140c4,2021-5-12,1.0.46.0,Inactive,10:56:53,00:02:29.2509324,00:05:00.1838143

BehavCode, Occurrences, totalTime
Inactive,3,00:04:39.8009453
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:04.4878094
Aggression,0,00:00:00
Eat/drink,1,00:00:14.7762627
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,1,00:00:01.1187969
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
