Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 bass
Indiv ID:,rh2749
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Group
Room/Cage:,c420c7
Behavior Date:,2021-5-20
Behavior Time:,10:45 AM
Ethogram:,2021 bass.csv
Coding Began:,05/20/2021 10:47:44 AM
Coding Ended:,05/20/2021 10:52:54 AM
Session duration:,00:05:09
App Version:,1.0.46.0
Notes:,with infant

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Inactive,10:47:44,00:00:08.5729139,00:00:08.5729139
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Threat/display,10:47:53,00:00:07.3457389,00:00:15.9186528
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Inactive,10:48:00,00:00:05.6665829,00:00:21.5852357
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Cling,10:48:06,00:00:30.9834868,00:00:52.5687225
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Threat/display,10:48:37,00:00:09.3998198,00:01:01.9685423
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Inactive,10:48:46,00:00:02.2269838,00:01:04.1955261
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Cling,10:48:49,00:00:16.3326391,00:01:20.5281652
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Threat/display,10:49:05,00:00:05.3459820,00:01:25.8741472
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Inactive,10:49:10,00:00:02.9067917,00:01:28.7809389
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Cling,10:49:13,00:00:14.3714733,00:01:43.1524122
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Threat/display,10:49:28,00:00:03.0262771,00:01:46.1786893
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Vocal,10:49:31,00:00:02.8529746,00:01:49.0316639
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Threat/display,10:49:33,00:00:02.0678173,00:01:51.0994812
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Inactive,10:49:35,00:00:01.8397688,00:01:52.9392500
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Cling,10:49:37,00:00:49.8358626,00:02:42.7751126
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Vocal,10:50:27,00:00:01.6131122,00:02:44.3882248
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Threat/display,10:50:29,00:00:03.9461558,00:02:48.3343806
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Locomotion,10:50:33,00:00:03.3062517,00:02:51.6406323
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Inactive,10:50:36,00:00:01.2413167,00:02:52.8819490
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Cling,10:50:37,00:01:09.8631090,00:04:02.7450580
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Threat/display,10:51:47,00:00:04.4794212,00:04:07.2244792
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Inactive,10:51:52,00:00:02.2263886,00:04:09.4508678
mr,rh2749,Group,c420c7,2021-5-20,1.0.46.0,Cling,10:51:54,00:00:51.5015133,00:05:00.9523811

BehavCode, Occurrences, totalTime
Inactive,7,00:00:24.6807464
Threat/display,7,00:00:35.6112121
Sex/self/other,0,00:00:00
Locomotion,1,00:00:03.3062517
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,2,00:00:04.4660868
Cling,6,00:03:52.8880841
Selfbite,0,00:00:00
Other,0,00:00:00
