Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 basds
Indiv ID:,cy0953
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,cb27c7
Behavior Date:,2021-4-29
Behavior Time:,11:56 AM
Ethogram:,2021 bass.csv
Coding Began:,04/29/2021 11:58:57 AM
Coding Ended:,04/29/2021 12:03:59 PM
Session duration:,00:05:02
App Version:,1.0.44.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Locomotion,11:58:57,00:00:14.0144417,00:00:14.0144417
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Scratch,11:59:11,00:00:04.4441838,00:00:18.4586255
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Inactive,11:59:15,00:00:03.0757592,00:00:21.5343847
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Scratch,11:59:18,00:00:11.9867544,00:00:33.5211391
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Yawn,11:59:30,00:00:01.9166936,00:00:35.4378327
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Locomotion,11:59:32,00:00:09.3412643,00:00:44.7790970
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Yawn,11:59:41,00:00:04.4093000,00:00:49.1883970
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Scratch,11:59:46,00:00:06.3862691,00:00:55.5746661
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Tactile/expl,11:59:52,00:00:09.4483440,00:01:05.0230101
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Locomotion,12:00:02,00:00:32.8776730,00:01:37.9006831
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Scratch,12:00:35,00:00:18.7125037,00:01:56.6131868
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Inactive,12:00:53,00:00:07.7465528,00:02:04.3597396
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Scratch,12:01:01,00:00:06.3276646,00:02:10.6874042
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Inactive,12:01:07,00:00:13.5999256,00:02:24.2873298
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Groom,12:01:21,00:00:04.9229843,00:02:29.2103141
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Scratch,12:01:26,00:00:08.4741738,00:02:37.6844879
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Inactive,12:01:34,00:00:08.1273597,00:02:45.8118476
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Groom,12:01:42,00:00:37.4413514,00:03:23.2531990
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Scratch,12:02:20,00:00:04.3247156,00:03:27.5779146
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Inactive,12:02:24,00:00:13.9827201,00:03:41.5606347
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,SocGroom,12:02:38,00:00:15.2429730,00:03:56.8036077
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Groom,12:02:53,00:00:04.8175502,00:04:01.6211579
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Locomotion,12:02:58,00:00:04.5728087,00:04:06.1939666
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Inactive,12:03:03,00:00:52.1714364,00:04:58.3654030
mr,cy0953,Pair,cb27c7,2021-4-29,1.0.44.0,Groom,12:03:55,00:00:02.7982451,00:05:01.1636481

BehavCode, Occurrences, totalTime
Inactive,6,00:01:38.7037538
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,4,00:01:00.8061877
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/expl,1,00:00:09.4483440
Jumping,0,00:00:00
FearGrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,7,00:01:00.6562650
Groom,4,00:00:49.9801310
Rock,0,00:00:00
Yawn,2,00:00:06.3259936
SocGroom,1,00:00:15.2429730
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
