Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,rh2345
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,mr1523c13
Behavior Date:,2021-5-21
Behavior Time:,11:23 AM
Ethogram:,2021 bass.csv
Coding Began:,05/21/2021 11:24:09 AM
Coding Ended:,05/21/2021 11:29:11 AM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,rh2345,Pair,mr1523c13,2021-5-21,1.0.46.0,Inactive,11:24:09,00:00:38.1829446,00:00:38.1829446
ta,rh2345,Pair,mr1523c13,2021-5-21,1.0.46.0,Groom,11:24:47,00:00:14.2115279,00:00:52.3944725
ta,rh2345,Pair,mr1523c13,2021-5-21,1.0.46.0,Inactive,11:25:01,00:01:43.6463280,00:02:36.0408005
ta,rh2345,Pair,mr1523c13,2021-5-21,1.0.46.0,Scratch,11:26:45,00:00:02.8021565,00:02:38.8429570
ta,rh2345,Pair,mr1523c13,2021-5-21,1.0.46.0,Inactive,11:26:48,00:00:53.6508281,00:03:32.4937851
ta,rh2345,Pair,mr1523c13,2021-5-21,1.0.46.0,Vocal,11:27:42,00:00:19.7534587,00:03:52.2472438
ta,rh2345,Pair,mr1523c13,2021-5-21,1.0.46.0,Inactive,11:28:01,00:01:08.6122641,00:05:00.8595079

BehavCode, Occurrences, totalTime
Inactive,4,00:04:24.0923648
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,0,00:00:00
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:02.8021565
Groom,1,00:00:14.2115279
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,1,00:00:19.7534587
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
