Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,rh2560
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,a271c5
Behavior Date:,2021-5-5
Behavior Time:,11:19 AM
Ethogram:,2021 bass.csv
Coding Began:,05/05/2021 11:20:42 AM
Coding Ended:,05/05/2021 11:25:54 AM
Session duration:,00:05:12
App Version:,1.0.44.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,rh2560,Single,a271c5,2021-5-5,1.0.44.0,Eat/drink,11:20:42,00:03:02.9724592,00:03:02.9724592
ta,rh2560,Single,a271c5,2021-5-5,1.0.44.0,Locomotion,11:23:45,00:00:01.9126094,00:03:04.8850686
ta,rh2560,Single,a271c5,2021-5-5,1.0.44.0,Eat/drink,11:23:47,00:00:36.5498260,00:03:41.4348946
ta,rh2560,Single,a271c5,2021-5-5,1.0.44.0,Scratch,11:24:23,00:00:01.7649959,00:03:43.1998905
ta,rh2560,Single,a271c5,2021-5-5,1.0.44.0,Eat/drink,11:24:25,00:01:27.7048879,00:05:10.9047784

BehavCode, Occurrences, totalTime
Inactive,0,00:00:00
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:01.9126094
Aggression,0,00:00:00
Eat/drink,3,00:05:07.2271731
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/expl,0,00:00:00
Jumping,0,00:00:00
FearGrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:01.7649959
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
