Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,rh2856
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,a272c7
Behavior Date:,2021-5-11
Behavior Time:,11:06 AM
Ethogram:,2021 bass.csv
Coding Began:,05/11/2021 11:07:28 AM
Coding Ended:,05/11/2021 11:12:30 AM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Inactive,11:07:28,00:00:28.7501203,00:00:28.7501203
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Locomotion,11:07:57,00:00:02.8421589,00:00:31.5922792
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Tactile/explore,11:08:00,00:00:36.1090019,00:01:07.7012811
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Inactive,11:08:36,00:00:06.0870883,00:01:13.7883694
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Scratch,11:08:42,00:00:01.8735511,00:01:15.6619205
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Mantleshake,11:08:44,00:00:02.0734275,00:01:17.7353480
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Groom,11:08:46,00:00:46.9222951,00:02:04.6576431
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Inactive,11:09:33,00:01:50.9193289,00:03:55.5769720
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Locomotion,11:11:23,00:00:05.2417379,00:04:00.8187099
ta,rh2856,Single,a272c7,2021-5-11,1.0.46.0,Tactile/explore,11:11:29,00:01:00.2690049,00:05:01.0877148

BehavCode, Occurrences, totalTime
Inactive,3,00:02:25.7565375
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,2,00:00:08.0838968
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,2,00:01:36.3780068
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:01.8735511
Groom,1,00:00:46.9222951
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,1,00:00:02.0734275
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
