Focal Animal Recording
(c)Michael J. Renner

Observer:,BNP
Study Code:,Bass2021
Indiv ID:,R05029
Obs Site:,Other Site
Obs Type:,Assessment
Housing:,Single
Room/Cage:,Ab140c9
Behavior Date:,2021-5-12
Behavior Time:,11:22 AM
Ethogram:,2021 bass.csv
Coding Began:,05/12/2021 11:23:45 AM
Coding Ended:,05/12/2021 11:28:47 AM
Session duration:,00:05:01
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
BNP,R05029,Single,Ab140c9,2021-5-12,1.0.46.0,Inactive,11:23:45,00:01:31.6741789,00:01:31.6741789
BNP,R05029,Single,Ab140c9,2021-5-12,1.0.46.0,Vocal,11:25:17,00:00:00.8654629,00:01:32.5396418
BNP,R05029,Single,Ab140c9,2021-5-12,1.0.46.0,Inactive,11:25:18,00:01:00.5859493,00:02:33.1255911
BNP,R05029,Single,Ab140c9,2021-5-12,1.0.46.0,Threat/display,11:26:19,00:00:01.9724912,00:02:35.0980823
BNP,R05029,Single,Ab140c9,2021-5-12,1.0.46.0,Inactive,11:26:21,00:01:19.0252204,00:03:54.1233027
BNP,R05029,Single,Ab140c9,2021-5-12,1.0.46.0,Locomotion,11:27:40,00:00:02.9124367,00:03:57.0357394
BNP,R05029,Single,Ab140c9,2021-5-12,1.0.46.0,Inactive,11:27:42,00:01:03.3984144,00:05:00.4341538

BehavCode, Occurrences, totalTime
Inactive,4,00:04:54.6837630
Threat/display,1,00:00:01.9724912
Sex/self/other,0,00:00:00
Locomotion,1,00:00:02.9124367
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,1,00:00:00.8654629
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
