Focal Animal Recording
(c)Michael J. Renner

Observer:,mr
Study Code:,2021 bass
Indiv ID:,rh2762
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,c420c6
Behavior Date:,2021-5-20
Behavior Time:,11:35 AM
Ethogram:,2021 bass.csv
Coding Began:,05/20/2021 11:36:21 AM
Coding Ended:,05/20/2021 11:41:32 AM
Session duration:,00:05:10
App Version:,1.0.46.0
Notes:,with infant

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,rh2762,Pair,c420c6,2021-5-20,1.0.46.0,Inactive,11:36:21,00:00:03.9988422,00:00:03.9988422
mr,rh2762,Pair,c420c6,2021-5-20,1.0.46.0,Cling,11:36:25,00:00:26.1475097,00:00:30.1463519
mr,rh2762,Pair,c420c6,2021-5-20,1.0.46.0,Locomotion,11:36:51,00:00:21.3446174,00:00:51.4909693
mr,rh2762,Pair,c420c6,2021-5-20,1.0.46.0,Inactive,11:37:13,00:00:40.6507851,00:01:32.1417544
mr,rh2762,Pair,c420c6,2021-5-20,1.0.46.0,Cling,11:37:53,00:03:30.0100832,00:05:02.1518376

BehavCode, Occurrences, totalTime
Inactive,2,00:00:44.6496273
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:21.3446174
Aggression,0,00:00:00
Eat/drink,0,00:00:00
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,2,00:03:56.1575929
Selfbite,0,00:00:00
Other,0,00:00:00
