Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r03022
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,mr1556c17
Behavior Date:,2021-5-10
Behavior Time:,12:30 PM
Ethogram:,2021 bass.csv
Coding Began:,05/10/2021 12:30:38 PM
Coding Ended:,05/10/2021 12:35:41 PM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r03022,Single,mr1556c17,2021-5-10,1.0.46.0,Eat/drink,12:30:38,00:01:13.1907176,00:01:13.1907176
ta,r03022,Single,mr1556c17,2021-5-10,1.0.46.0,Yawn,12:31:52,00:00:01.6475215,00:01:14.8382391
ta,r03022,Single,mr1556c17,2021-5-10,1.0.46.0,Eat/drink,12:31:53,00:00:49.2796819,00:02:04.1179210
ta,r03022,Single,mr1556c17,2021-5-10,1.0.46.0,Inactive,12:32:43,00:01:45.6077307,00:03:49.7256517
ta,r03022,Single,mr1556c17,2021-5-10,1.0.46.0,Tactile/explore,12:34:28,00:01:11.1875630,00:05:00.9132147

BehavCode, Occurrences, totalTime
Inactive,1,00:01:45.6077307
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,0,00:00:00
Aggression,0,00:00:00
Eat/drink,2,00:02:02.4703995
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,1,00:01:11.1875630
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,1,00:00:01.6475215
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
