Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r14003
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,mr1551c17
Behavior Date:,2021-6-9
Behavior Time:,01:57 PM
Ethogram:,2021 bass.csv
Coding Began:,06/09/2021 13:58:19 PM
Coding Ended:,06/09/2021 14:03:21 PM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r14003,Single,mr1551c17,2021-6-9,1.0.46.0,Eat/drink,01:58:19,00:02:13.1262364,00:02:13.1262364
ta,r14003,Single,mr1551c17,2021-6-9,1.0.46.0,Locomotion,02:00:32,00:00:08.7867776,00:02:21.9130140
ta,r14003,Single,mr1551c17,2021-6-9,1.0.46.0,Eat/drink,02:00:41,00:01:32.3452418,00:03:54.2582558
ta,r14003,Single,mr1551c17,2021-6-9,1.0.46.0,Locomotion,02:02:13,00:00:02.7158547,00:03:56.9741105
ta,r14003,Single,mr1551c17,2021-6-9,1.0.46.0,Eat/drink,02:02:16,00:01:03.7376829,00:05:00.7117934

BehavCode, Occurrences, totalTime
Inactive,0,00:00:00
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,2,00:00:11.5026323
Aggression,0,00:00:00
Eat/drink,3,00:04:49.2091611
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,0,00:00:00
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
