Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r13097
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,mr1522c16
Behavior Date:,2021-5-14
Behavior Time:,09:45 AM
Ethogram:,2021 bass.csv
Coding Began:,05/14/2021 09:46:03 AM
Coding Ended:,05/14/2021 09:51:31 AM
Session duration:,00:05:28
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Inactive,09:46:03,00:01:26.4471397,00:01:26.4471397
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Locomotion,09:47:29,00:00:11.0888789,00:01:37.5360186
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Inactive,09:47:40,00:00:05.2254209,00:01:42.7614395
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Tactile/explore,09:47:45,00:00:06.3945598,00:01:49.1559993
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Eat/drink,09:47:52,00:00:44.6968359,00:02:33.8528352
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Locomotion,09:48:37,00:00:03.9766435,00:02:37.8294787
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Eat/drink,09:48:40,00:00:22.9443637,00:03:00.7738424
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Inactive,09:49:03,00:00:05.8587219,00:03:06.6325643
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Eat/drink,09:49:09,00:00:55.3237344,00:04:01.9562987
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Locomotion,09:50:05,00:00:02.2041822,00:04:04.1604809
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Inactive,09:50:07,00:00:03.9476890,00:04:08.1081699
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Locomotion,09:50:11,00:00:05.2738449,00:04:13.3820148
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Eat/drink,09:50:16,00:00:36.4613104,00:04:49.8433252
ta,r13097,Single,mr1522c16,2021-5-14,1.0.46.0,Inactive,09:50:52,00:00:37.5336192,00:05:27.3769444

BehavCode, Occurrences, totalTime
Inactive,5,00:02:19.0125907
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,4,00:00:22.5435495
Aggression,0,00:00:00
Eat/drink,4,00:02:39.4262444
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,1,00:00:06.3945598
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
