Focal Animal Recording,,,,,,,,,
(c)Michael J. Renner,,,,,,,,,
,,,,,,,,,
Observer:,R17006,,,,,,,,
Study Code:,Bass2021,,,,,,,,
Indiv ID:,R17006,,,,,,,,
Obs Site:,Other Site,,,,,,,,
Obs Type:,Assessment,,,,,,,,
Housing:,Pair,,,,,,,,
Room/Cage:,Ab118/5,,,,,,,,
Behavior Date:,4/21/21,,,,,,,,
Behavior Time:,11:40 AM,,,,,,,,
Ethogram:,2021 Bass.csv,,,,,,,,
Coding Began:,4/21/21 11:40,,,,,,,,
Coding Ended:,4/21/21 11:45,,,,,,,,
Session duration:,0:05:01,,,,,,,,
App Version:,1.0.43.0,,,,,,,,
Notes:,"other = feces paint, accidentally tapped ""swing/spin/flip""- delete",,,,,,,,
,,,,,,,,,
Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Tactile/exploreore,11:40:46,00:07.2,00:07.2
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Threat/display,11:40:53,00:04.7,00:11.8
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Inactive,11:40:58,00:29.4,00:41.3
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Locomotion,11:41:28,00:02.9,00:44.2
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Inactive,11:41:30,00:11.1,00:55.3
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Locomotion,11:41:42,00:02.3,00:57.6
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Inactive,11:41:44,00:55.0,01:52.6
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Locomotion,11:42:39,00:01.6,01:54.2
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Inactive,11:42:41,00:05.6,01:59.9
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Locomotion,11:42:46,00:04.0,02:03.8
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Tactile/exploreore,11:42:50,00:02.8,02:06.6
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Locomotion,11:42:53,00:09.6,02:16.2
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Inactive,11:43:02,00:17.9,02:34.1
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Locomotion,11:43:20,00:06.9,02:41.0
R17006,R17006,Pair,Ab118/5,4/21/21,1.0.43.0,Tactile/exploreore,11:43:27,00:07.9,02:48.9
