Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,rh2943
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Pair
Room/Cage:,a260c7
Behavior Date:,2021-5-18
Behavior Time:,11:47 AM
Ethogram:,2021 bass.csv
Coding Began:,05/18/2021 11:48:18 AM
Coding Ended:,05/18/2021 11:53:20 AM
Session duration:,00:05:02
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Inactive,11:48:18,00:00:10.0896909,00:00:10.0896909
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Locomotion,11:48:28,00:00:02.6117464,00:00:12.7014373
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Inactive,11:48:31,00:00:16.3533086,00:00:29.0547459
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Tactile/explore,11:48:47,00:00:13.6814253,00:00:42.7361712
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Locomotion,11:49:01,00:00:11.3649000,00:00:54.1010712
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Inactive,11:49:12,00:00:11.7530392,00:01:05.8541104
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Locomotion,11:49:24,00:00:01.0221838,00:01:06.8762942
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Eat/drink,11:49:25,00:00:17.7554037,00:01:24.6316979
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Locomotion,11:49:43,00:00:03.6647329,00:01:28.2964308
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Inactive,11:49:46,00:00:12.4617456,00:01:40.7581764
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Locomotion,11:49:59,00:00:03.7749798,00:01:44.5331562
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Pacing,11:50:02,00:00:13.7846036,00:01:58.3177598
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Threat/display,11:50:16,00:00:02.0872581,00:02:00.4050179
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Vocal,11:50:18,00:00:01.8473745,00:02:02.2523924
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Locomotion,11:50:20,00:00:03.2123223,00:02:05.4647147
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Vocal,11:50:23,00:00:02.0100092,00:02:07.4747239
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Locomotion,11:50:25,00:00:07.4813082,00:02:14.9560321
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Pacing,11:50:33,00:00:33.8237777,00:02:48.7798098
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Salute,11:51:07,00:00:11.9565007,00:03:00.7363105
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Social/play,11:51:19,00:00:09.6394514,00:03:10.3757619
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Locomotion,11:51:28,00:00:12.1638720,00:03:22.5396339
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Pacing,11:51:40,00:00:49.9441384,00:04:12.4837723
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Inactive,11:52:30,00:00:06.6695785,00:04:19.1533508
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Eat/drink,11:52:37,00:00:09.7194880,00:04:28.8728388
ta,rh2943,Pair,a260c7,2021-5-18,1.0.46.0,Inactive,11:52:47,00:00:32.0882800,00:05:00.9611188

BehavCode, Occurrences, totalTime
Inactive,6,00:01:29.4156428
Threat/display,1,00:00:02.0872581
Sex/self/other,0,00:00:00
Locomotion,8,00:00:45.2960454
Aggression,0,00:00:00
Eat/drink,2,00:00:27.4748917
Pacing,3,00:01:37.5525197
Present,0,00:00:00
Tactile/explore,1,00:00:13.6814253
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,0,00:00:00
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,1,00:00:09.6394514
Salute,1,00:00:11.9565007
Selfdirect,0,00:00:00
Vocal,2,00:00:03.8573837
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
