Focal Animal Recording
(c)Michael J. Renner

Observer:,ta
Study Code:,bass
Indiv ID:,r16099
Obs Site:,Blank Park Zoo
Obs Type:,Assessment
Housing:,Single
Room/Cage:,a265c10
Behavior Date:,2021-5-19
Behavior Time:,11:22 AM
Ethogram:,2021 bass.csv
Coding Began:,05/19/2021 11:23:02 AM
Coding Ended:,05/19/2021 11:28:12 AM
Session duration:,00:05:10
App Version:,1.0.46.0
Notes:,

Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Eat/drink,11:23:02,00:01:13.7868244,00:01:13.7868244
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Locomotion,11:24:16,00:00:02.4314863,00:01:16.2183107
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Eat/drink,11:24:18,00:01:42.1728984,00:02:58.3912091
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Tactile/explore,11:26:00,00:00:11.4386183,00:03:09.8298274
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Eat/drink,11:26:12,00:00:25.4058627,00:03:35.2356901
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Scratch,11:26:37,00:00:02.1650191,00:03:37.4007092
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Eat/drink,11:26:39,00:00:50.4035906,00:04:27.8042998
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Tactile/explore,11:27:30,00:00:09.5426932,00:04:37.3469930
ta,r16099,Single,a265c10,2021-5-19,1.0.46.0,Eat/drink,11:27:39,00:00:31.7393962,00:05:09.0863892

BehavCode, Occurrences, totalTime
Inactive,0,00:00:00
Threat/display,0,00:00:00
Sex/self/other,0,00:00:00
Locomotion,1,00:00:02.4314863
Aggression,0,00:00:00
Eat/drink,5,00:04:43.5085723
Pacing,0,00:00:00
Present,0,00:00:00
Tactile/explore,2,00:00:20.9813115
Jumping,0,00:00:00
Feargrimace,0,00:00:00
Lipsmack,0,00:00:00
Swing/spin/flip,0,00:00:00
Scratch,1,00:00:02.1650191
Groom,0,00:00:00
Rock,0,00:00:00
Yawn,0,00:00:00
SocGroom,0,00:00:00
Headtoss,0,00:00:00
Mantleshake,0,00:00:00
Social/play,0,00:00:00
Salute,0,00:00:00
Selfdirect,0,00:00:00
Vocal,0,00:00:00
Cling,0,00:00:00
Selfbite,0,00:00:00
Other,0,00:00:00
