Focal Animal Recording,,,,,,,,,
(c)Michael J. Renner,,,,,,,,,
,,,,,,,,,
Observer:,mr,,,,,,,,
Study Code:,2021 bass,,,,,,,,
Indiv ID:,rh2800,,,,,,,,
Obs Site:,Blank Park Zoo,,,,,,,,
Obs Type:,Assessment,,,,,,,,
Housing:,Pair,,,,,,,,
Room/Cage:,cb11c41,,,,,,,,
Behavior Date:,4/21/21,,,,,,,,
Behavior Time:,11:02 AM,,,,,,,,
Ethogram:,2021 Bass.csv,,,,,,,,
Coding Began:,4/21/21 11:03,,,,,,,,
Coding Ended:,4/21/21 11:08,,,,,,,,
Session duration:,0:05:03,,,,,,,,
App Version:,1.0.43.0,,,,,,,,
Notes:,other=suck finger; social/play=with baby,,,,,,,,
,,,,,,,,,
Observer, IndivID, Weather, Temp, Date, Version, BehavCode, StartTime, Duration, CumTime
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Social/play,11:03:47,00:13.6,00:13.6
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Threat/display,11:04:00,00:16.6,00:30.1
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Social/play,11:04:17,00:16.2,00:46.3
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Other,11:04:33,00:09.9,00:56.2
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Social/play,11:04:43,00:15.7,01:11.9
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Groom,11:04:59,00:05.9,01:17.9
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Inactive,11:05:05,00:04.4,01:22.3
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Locomotion,11:05:09,00:07.5,01:29.9
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Threat/display,11:05:17,00:08.1,01:38.0
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Scratch,11:05:25,00:03.6,01:41.6
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Threat/display,11:05:28,00:03.7,01:45.3
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Scratch,11:05:32,00:04.6,01:49.9
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Inactive,11:05:37,00:03.1,01:53.0
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Mantleshake,11:05:40,00:01.8,01:54.8
mr,rh2800,Pair,cb11c41,4/21/21,1.0.43.0,Inactive,11:05:42,00:04.5,01:59.3
